,Program,Year,Period,Geo_Level,State,County,Commodity,Data_Item,Domain,Domain Category,Value,CV_(%)
22109,SURVEY,2004,MARKETING YEAR,STATE,MISSOURI,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"892,000",
22112,SURVEY,2004,MARKETING YEAR,STATE,MONTANA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"11,642,000",
22115,SURVEY,2004,MARKETING YEAR,STATE,NEBRASKA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,584,000",
22118,SURVEY,2004,MARKETING YEAR,STATE,NEVADA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,371,000",
22121,SURVEY,2004,MARKETING YEAR,STATE,NEW JERSEY,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"454,000",
22124,SURVEY,2004,MARKETING YEAR,STATE,NEW MEXICO,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"419,000",
22127,SURVEY,2004,MARKETING YEAR,STATE,NEW YORK,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,832,000",
22130,SURVEY,2004,MARKETING YEAR,STATE,NORTH CAROLINA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"695,000",
22133,SURVEY,2004,MARKETING YEAR,STATE,NORTH DAKOTA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"31,941,000",
22136,SURVEY,2004,MARKETING YEAR,STATE,OHIO,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,420,000",
22139,SURVEY,2004,MARKETING YEAR,STATE,OREGON,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,744,000",
22142,SURVEY,2004,MARKETING YEAR,STATE,OTHER STATES,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,851,000",
22145,SURVEY,2004,MARKETING YEAR,STATE,PENNSYLVANIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,300,000",
22148,SURVEY,2004,MARKETING YEAR,STATE,SOUTH DAKOTA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"22,801,000",
22151,SURVEY,2004,MARKETING YEAR,STATE,TENNESSEE,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"561,000",
22154,SURVEY,2004,MARKETING YEAR,STATE,TEXAS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"8,552,000",
22157,SURVEY,2004,MARKETING YEAR,STATE,UTAH,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,848,000",
22160,SURVEY,2004,MARKETING YEAR,STATE,VERMONT,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"616,000",
22163,SURVEY,2004,MARKETING YEAR,STATE,VIRGINIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"559,000",
22166,SURVEY,2004,MARKETING YEAR,STATE,WASHINGTON,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,457,000",
22169,SURVEY,2004,MARKETING YEAR,STATE,WEST VIRGINIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"698,000",
22172,SURVEY,2004,MARKETING YEAR,STATE,WISCONSIN,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"6,959,000",
22175,SURVEY,2004,MARKETING YEAR,STATE,WYOMING,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,218,000",
22181,SURVEY,2003,MARKETING YEAR,STATE,ALABAMA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,322,000",
22184,SURVEY,2003,MARKETING YEAR,STATE,ARIZONA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,377,000",
22187,SURVEY,2003,MARKETING YEAR,STATE,ARKANSAS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,780,000",
22190,SURVEY,2003,MARKETING YEAR,STATE,CALIFORNIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"44,702,000",
22193,SURVEY,2003,MARKETING YEAR,STATE,COLORADO,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,890,000",
22196,SURVEY,2003,MARKETING YEAR,STATE,FLORIDA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"19,681,000",
22199,SURVEY,2003,MARKETING YEAR,STATE,GEORGIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,326,000",
22202,SURVEY,2003,MARKETING YEAR,STATE,HAWAII,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,157,000",
22205,SURVEY,2003,MARKETING YEAR,STATE,IDAHO,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"6,118,000",
22208,SURVEY,2003,MARKETING YEAR,STATE,ILLINOIS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"769,000",
22211,SURVEY,2003,MARKETING YEAR,STATE,INDIANA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"465,000",
22214,SURVEY,2003,MARKETING YEAR,STATE,IOWA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,681,000",
22217,SURVEY,2003,MARKETING YEAR,STATE,KANSAS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,286,000",
22220,SURVEY,2003,MARKETING YEAR,STATE,KENTUCKY,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"401,000",
22223,SURVEY,2003,MARKETING YEAR,STATE,LOUISIANA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,794,000",
22226,SURVEY,2003,MARKETING YEAR,STATE,MAINE,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"372,000",
22229,SURVEY,2003,MARKETING YEAR,STATE,MARYLAND,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"162,000",
22232,SURVEY,2003,MARKETING YEAR,STATE,MICHIGAN,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"6,782,000",
22235,SURVEY,2003,MARKETING YEAR,STATE,MINNESOTA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"14,342,000",
22238,SURVEY,2003,MARKETING YEAR,STATE,MISSISSIPPI,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,869,000",
22241,SURVEY,2003,MARKETING YEAR,STATE,MISSOURI,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,270,000",
22244,SURVEY,2003,MARKETING YEAR,STATE,MONTANA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"13,781,000",
22247,SURVEY,2003,MARKETING YEAR,STATE,NEBRASKA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,595,000",
22250,SURVEY,2003,MARKETING YEAR,STATE,NEVADA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"783,000",
22253,SURVEY,2003,MARKETING YEAR,STATE,NEW JERSEY,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"304,000",
22256,SURVEY,2003,MARKETING YEAR,STATE,NEW MEXICO,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"295,000",
22259,SURVEY,2003,MARKETING YEAR,STATE,NEW YORK,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"6,561,000",
22262,SURVEY,2003,MARKETING YEAR,STATE,NORTH CAROLINA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"845,000",
22265,SURVEY,2003,MARKETING YEAR,STATE,NORTH DAKOTA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"40,229,000",
22268,SURVEY,2003,MARKETING YEAR,STATE,OHIO,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,050,000",
22271,SURVEY,2003,MARKETING YEAR,STATE,OKLAHOMA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"259,000",
22274,SURVEY,2003,MARKETING YEAR,STATE,OREGON,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,720,000",
22277,SURVEY,2003,MARKETING YEAR,STATE,OTHER STATES,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,017,000",
22280,SURVEY,2003,MARKETING YEAR,STATE,PENNSYLVANIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,944,000",
22283,SURVEY,2003,MARKETING YEAR,STATE,SOUTH CAROLINA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"529,000",
22286,SURVEY,2003,MARKETING YEAR,STATE,SOUTH DAKOTA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"21,522,000",
22289,SURVEY,2003,MARKETING YEAR,STATE,TENNESSEE,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"365,000",
22292,SURVEY,2003,MARKETING YEAR,STATE,TEXAS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"13,132,000",
22295,SURVEY,2003,MARKETING YEAR,STATE,UTAH,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,824,000",
22298,SURVEY,2003,MARKETING YEAR,STATE,VERMONT,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,139,000",
22301,SURVEY,2003,MARKETING YEAR,STATE,VIRGINIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"373,000",
22304,SURVEY,2003,MARKETING YEAR,STATE,WASHINGTON,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,742,000",
22307,SURVEY,2003,MARKETING YEAR,STATE,WEST VIRGINIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"711,000",
22310,SURVEY,2003,MARKETING YEAR,STATE,WISCONSIN,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"8,376,000",
22313,SURVEY,2003,MARKETING YEAR,STATE,WYOMING,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,454,000",
22319,SURVEY,2002,MARKETING YEAR,STATE,ALABAMA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,218,000",
22322,SURVEY,2002,MARKETING YEAR,STATE,ARIZONA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,586,000",
22325,SURVEY,2002,MARKETING YEAR,STATE,ARKANSAS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,990,000",
22328,SURVEY,2002,MARKETING YEAR,STATE,CALIFORNIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"31,020,000",
22331,SURVEY,2002,MARKETING YEAR,STATE,COLORADO,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,858,000",
22334,SURVEY,2002,MARKETING YEAR,STATE,FLORIDA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"23,324,000",
22337,SURVEY,2002,MARKETING YEAR,STATE,GEORGIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,938,000",
22340,SURVEY,2002,MARKETING YEAR,STATE,HAWAII,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,057,000",
22343,SURVEY,2002,MARKETING YEAR,STATE,IDAHO,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"7,809,000",
22346,SURVEY,2002,MARKETING YEAR,STATE,ILLINOIS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,058,000",
22349,SURVEY,2002,MARKETING YEAR,STATE,INDIANA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"590,000",
22352,SURVEY,2002,MARKETING YEAR,STATE,IOWA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,303,000",
22355,SURVEY,2002,MARKETING YEAR,STATE,KANSAS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,326,000",
22358,SURVEY,2002,MARKETING YEAR,STATE,KENTUCKY,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"440,000",
22361,SURVEY,2002,MARKETING YEAR,STATE,LOUISIANA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,034,000",
22364,SURVEY,2002,MARKETING YEAR,STATE,MAINE,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"546,000",
22367,SURVEY,2002,MARKETING YEAR,STATE,MARYLAND,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"270,000",
22370,SURVEY,2002,MARKETING YEAR,STATE,MICHIGAN,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"7,762,000",
22373,SURVEY,2002,MARKETING YEAR,STATE,MINNESOTA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"12,555,000",
22376,SURVEY,2002,MARKETING YEAR,STATE,MISSISSIPPI,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,727,000",
22379,SURVEY,2002,MARKETING YEAR,STATE,MISSOURI,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,278,000",
22382,SURVEY,2002,MARKETING YEAR,STATE,MONTANA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"11,650,000",
22385,SURVEY,2002,MARKETING YEAR,STATE,NEBRASKA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,805,000",
22388,SURVEY,2002,MARKETING YEAR,STATE,NEVADA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,490,000",
22391,SURVEY,2002,MARKETING YEAR,STATE,NEW JERSEY,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"440,000",
22394,SURVEY,2002,MARKETING YEAR,STATE,NEW MEXICO,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"532,000",
22397,SURVEY,2002,MARKETING YEAR,STATE,NEW YORK,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"7,350,000",
22400,SURVEY,2002,MARKETING YEAR,STATE,NORTH CAROLINA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"948,000",
22403,SURVEY,2002,MARKETING YEAR,STATE,NORTH DAKOTA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"35,040,000",
22406,SURVEY,2002,MARKETING YEAR,STATE,OHIO,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,814,000",
22409,SURVEY,2002,MARKETING YEAR,STATE,OKLAHOMA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"259,000",
22412,SURVEY,2002,MARKETING YEAR,STATE,OREGON,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,844,000",
22415,SURVEY,2002,MARKETING YEAR,STATE,OTHER STATES,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,036,000",
22418,SURVEY,2002,MARKETING YEAR,STATE,PENNSYLVANIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,215,000",
22421,SURVEY,2002,MARKETING YEAR,STATE,SOUTH CAROLINA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"588,000",
22424,SURVEY,2002,MARKETING YEAR,STATE,SOUTH DAKOTA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"16,295,000",
22427,SURVEY,2002,MARKETING YEAR,STATE,TENNESSEE,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"683,000",
22430,SURVEY,2002,MARKETING YEAR,STATE,TEXAS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"8,707,000",
22433,SURVEY,2002,MARKETING YEAR,STATE,UTAH,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,687,000",
22436,SURVEY,2002,MARKETING YEAR,STATE,VERMONT,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"748,000",
22439,SURVEY,2002,MARKETING YEAR,STATE,VIRGINIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"578,000",
22442,SURVEY,2002,MARKETING YEAR,STATE,WASHINGTON,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,239,000",
22445,SURVEY,2002,MARKETING YEAR,STATE,WEST VIRGINIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"606,000",
22448,SURVEY,2002,MARKETING YEAR,STATE,WISCONSIN,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"8,911,000",
22451,SURVEY,2002,MARKETING YEAR,STATE,WYOMING,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,184,000",
22457,SURVEY,2001,MARKETING YEAR,STATE,ALABAMA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"736,000",
22460,SURVEY,2001,MARKETING YEAR,STATE,ARIZONA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,827,000",
22463,SURVEY,2001,MARKETING YEAR,STATE,ARKANSAS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,185,000",
22466,SURVEY,2001,MARKETING YEAR,STATE,CALIFORNIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"19,361,000",
22469,SURVEY,2001,MARKETING YEAR,STATE,COLORADO,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,015,000",
22472,SURVEY,2001,MARKETING YEAR,STATE,FLORIDA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"14,080,000",
22475,SURVEY,2001,MARKETING YEAR,STATE,GEORGIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,195,000",
22478,SURVEY,2001,MARKETING YEAR,STATE,HAWAII,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"606,000",
22481,SURVEY,2001,MARKETING YEAR,STATE,IDAHO,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,082,000",
22484,SURVEY,2001,MARKETING YEAR,STATE,ILLINOIS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"720,000",
22487,SURVEY,2001,MARKETING YEAR,STATE,INDIANA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"489,000",
22490,SURVEY,2001,MARKETING YEAR,STATE,IOWA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,262,000",
22493,SURVEY,2001,MARKETING YEAR,STATE,KANSAS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"636,000",
22496,SURVEY,2001,MARKETING YEAR,STATE,KENTUCKY,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"440,000",
22499,SURVEY,2001,MARKETING YEAR,STATE,LOUISIANA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,862,000",
22502,SURVEY,2001,MARKETING YEAR,STATE,MAINE,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"174,000",
22505,SURVEY,2001,MARKETING YEAR,STATE,MARYLAND,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"294,000",
22508,SURVEY,2001,MARKETING YEAR,STATE,MICHIGAN,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,694,000",
22511,SURVEY,2001,MARKETING YEAR,STATE,MINNESOTA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"7,108,000",
22514,SURVEY,2001,MARKETING YEAR,STATE,MISSISSIPPI,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"999,000",
22517,SURVEY,2001,MARKETING YEAR,STATE,MISSOURI,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"953,000",
22520,SURVEY,2001,MARKETING YEAR,STATE,MONTANA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"9,294,000",
22523,SURVEY,2001,MARKETING YEAR,STATE,NEBRASKA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,486,000",
22526,SURVEY,2001,MARKETING YEAR,STATE,NEVADA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"963,000",
22529,SURVEY,2001,MARKETING YEAR,STATE,NEW JERSEY,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"318,000",
22532,SURVEY,2001,MARKETING YEAR,STATE,NEW MEXICO,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"462,000",
22535,SURVEY,2001,MARKETING YEAR,STATE,NEW YORK,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,931,000",
22538,SURVEY,2001,MARKETING YEAR,STATE,NORTH CAROLINA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"847,000",
22541,SURVEY,2001,MARKETING YEAR,STATE,NORTH DAKOTA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"18,547,000",
22544,SURVEY,2001,MARKETING YEAR,STATE,OHIO,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,473,000",
22547,SURVEY,2001,MARKETING YEAR,STATE,OKLAHOMA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"269,000",
22550,SURVEY,2001,MARKETING YEAR,STATE,OREGON,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,433,000",
22553,SURVEY,2001,MARKETING YEAR,STATE,OTHER STATES,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"707,000",
22556,SURVEY,2001,MARKETING YEAR,STATE,PENNSYLVANIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,363,000",
22559,SURVEY,2001,MARKETING YEAR,STATE,SOUTH CAROLINA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"221,000",
22562,SURVEY,2001,MARKETING YEAR,STATE,SOUTH DAKOTA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"10,845,000",
22565,SURVEY,2001,MARKETING YEAR,STATE,TENNESSEE,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"656,000",
22568,SURVEY,2001,MARKETING YEAR,STATE,TEXAS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,981,000",
22571,SURVEY,2001,MARKETING YEAR,STATE,UTAH,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"568,000",
22574,SURVEY,2001,MARKETING YEAR,STATE,VERMONT,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"522,000",
22577,SURVEY,2001,MARKETING YEAR,STATE,VIRGINIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"590,000",
22580,SURVEY,2001,MARKETING YEAR,STATE,WASHINGTON,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,797,000",
22583,SURVEY,2001,MARKETING YEAR,STATE,WEST VIRGINIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"646,000",
22586,SURVEY,2001,MARKETING YEAR,STATE,WISCONSIN,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,450,000",
22589,SURVEY,2001,MARKETING YEAR,STATE,WYOMING,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,902,000",
22595,SURVEY,2000,MARKETING YEAR,STATE,ALABAMA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"736,000",
22598,SURVEY,2000,MARKETING YEAR,STATE,ARIZONA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,723,000",
